,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
te,-0.50660795,0.79860663,0.0335639,0.31426302,0.28020024,0.042849906,0.14851941,0.7323906,-0.19924162,-0.30577722,-0.3131019,0.15536787,-0.22928531,0.1589768,-0.46099728,0.32756963,-0.05611101,-0.47637388,0.015242502,0.1735903,-0.23248269,0.24949071,-0.1518767,-0.049451333,0.3191045,0.54388493,-0.005473789,0.24609192,-0.05684667,-0.413921,-0.28943565,-0.67972845,-0.42004636,0.39345646,0.2611312,-0.56129414,0.16888672,-0.60079926,-0.07226585,0.26956582,0.41426966,-0.1735634,0.2549585,-0.2470785,0.44949567,-0.22728908,0.08087626,0.26889312,0.2892485,-0.42785853,-0.22277933,-0.33391023,0.1268248,-0.177502,-0.38538757,0.19596599,-0.015170998,-0.17807524,-0.18812844,0.29144204,-0.18703571,0.4733842,0.18253376,0.09948036,-0.12874697,0.17110638,-0.08596985,-0.25735864,-0.39311197,0.07211069,-0.009601251,0.016216258,0.088391125,0.22238462,0.4974146,-0.25086272,-0.05735027,-0.3755583,0.45483363,-0.5190888,-0.08001997,0.04042397,0.12918635,0.007898499,-0.10662619,-0.08094184,-0.61674684,0.0051698727,-0.02298173,0.37488806,-0.27450505,0.38035128,0.32034335,-0.28754848,0.42396268,0.13646841,-0.21002789,0.0113709215,-0.16074675,-0.30894914
ible,0.35721606,-0.1771259,-0.03856624,-0.040999115,0.13037314,0.07408825,-0.28424188,-0.03879359,-0.108152874,0.609248,-0.06394958,-0.0015620943,-0.05565169,-0.065040365,0.043803178,0.1345327,0.09004209,-0.033738174,-0.17439407,-0.21150868,-0.13000801,0.025138164,0.0050566206,0.02464748,0.36783814,-0.037089456,0.4024106,-0.42260125,0.29232252,-0.79994136,0.14873245,-0.041270383,0.3449162,0.53194225,0.16534488,-0.3433557,0.5744801,0.09882058,-0.17787127,0.23804985,0.022659173,0.54829985,-0.09606677,0.3515454,0.2165901,0.27190033,-0.17949916,0.3431881,0.579003,-0.36039773,0.15999353,-0.73567307,-0.19070159,0.052794673,0.31826183,0.065379985,-0.30387372,-0.37687922,0.17403628,0.55554134,-0.14480385,0.045173198,-0.024893597,0.691305,-0.2192306,0.4695109,0.22052439,-0.2408519,-0.48061413,0.19121107,-0.18662833,0.14068872,-0.37781635,0.28446254,0.3077516,0.21459486,0.40821716,-0.42068958,0.48180246,0.045879662,-0.29479977,-0.35346344,0.22666237,0.16923729,0.44341704,-0.50270504,-0.25718257,-0.093445756,-0.33547163,0.0027668294,-0.6887689,0.06216161,-0.2796156,0.034368902,0.17496496,-0.094463706,-0.05300654,-0.29599288,-0.009023095,-0.4831003
us,0.5443223,0.2945301,-0.43536723,-0.1865388,-0.16994992,-0.09205384,0.15532726,0.08565896,-0.51883966,0.29844016,-0.6840538,-0.012953925,-0.37008575,0.61097527,-0.04088314,-0.27767128,-0.15528113,-0.09570739,-0.5740825,0.42632043,0.1440432,0.11440066,-0.27356306,-0.0368979,0.16670465,-0.054613758,-0.11990727,0.1878113,-0.41515893,-0.53685385,-0.12958342,-0.09563198,-0.08151071,-0.084219955,-0.1295959,0.5048423,0.47728568,-0.13505279,-0.24524055,0.10812859,0.1818677,-0.19548193,0.2054013,-0.29607397,-0.25692096,0.5577692,0.013131406,0.03624481,0.1645519,-0.5867453,0.19529831,-0.80529225,-0.19660324,-0.12605256,-0.25386244,-0.3118242,0.38268688,0.09692413,0.28967574,0.4827684,-0.36713877,0.31264365,-0.443079,0.2398461,0.13673232,0.48279375,0.17571883,-0.5200965,0.007919063,0.25247747,-0.12488867,0.16386013,-0.14795817,0.14678594,0.4174616,0.36535937,-0.43924737,-0.30961156,-0.026468098,-0.3788957,-0.06881573,-0.043664202,0.10551993,-0.5860641,-0.35928276,-0.610223,0.21263547,-0.10016906,-0.198006,0.34776747,-0.25403488,0.39438578,-0.16253738,0.13142474,0.11039287,0.057035,0.0540618,0.26198864,-0.4479712,-0.21401209
product,0.014842645,0.9916427,0.4504651,0.021330869,0.0029244819,-0.18906042,-0.21472873,0.043839,0.13889712,-0.10494021,-0.36759546,0.018487414,0.37214577,0.3114575,-0.37393716,-0.37878224,0.57246095,-0.38432318,-0.22331208,-0.15493175,-0.5884194,-0.57562214,0.20957859,0.00041546335,0.030018719,-0.17736821,-0.48761562,0.44448653,-0.3967249,-0.20943162,-0.22434168,0.24483585,-0.06192434,-0.0020935754,0.2517189,-0.3346069,0.053877026,0.007921734,-0.10706065,-0.2404874,-0.11963154,0.20299767,0.14197436,0.024956249,0.2924611,0.374085,-0.031637643,0.1493845,0.46102342,0.027614903,-0.16641809,-0.087857544,0.2531555,-0.35667297,0.042466998,0.1601684,-0.6152668,0.5366482,0.12303145,0.14602482,-0.49227855,-0.16451193,-0.4319591,0.3351102,0.21445295,0.22453535,0.17364602,-0.0633809,-0.5920748,0.039275505,0.08684699,-0.12920824,-0.3726597,-0.2770787,0.4267872,-0.17606986,0.4266045,-0.28241304,-0.062862754,-0.2714296,-0.2771587,0.14118889,0.33627936,0.0467424,0.33118004,-0.06804899,-0.2803799,-0.18799737,0.16637677,0.1883649,-0.24176592,0.6953901,-0.18920335,-0.14296368,0.06078115,-0.111309275,0.6174062,0.0067091137,-0.11178473,0.044969983
nto,0.48653993,0.15985264,-0.09632623,0.18448518,-0.25979933,-0.14545004,0.03642249,0.14645873,-0.05889745,-0.112139344,-0.2604821,-0.06315084,-0.28335226,0.15512332,-0.29043907,-0.2809599,0.23400897,-0.0315131,-0.07576821,0.27732968,-0.43549585,0.040122207,0.015833082,-0.30814937,0.31920457,0.14233074,-0.22900735,0.39188698,-0.13021904,-0.58596206,-0.14253493,-0.023171922,-0.18178605,-0.15914716,0.26736242,-0.5125293,0.24542041,-0.23405504,-0.04173688,-0.012858809,0.4068918,-0.5361461,0.30070612,-0.24396253,-0.24423195,-0.16869964,0.19288822,0.33227417,0.7877195,-0.15554199,-0.19600932,-0.6131622,-0.3432515,0.24079886,-0.18141453,0.55813,-0.0051978603,0.632047,0.05979186,0.44984418,-0.2756925,-0.014980543,-0.09961806,-0.12372791,0.21557651,-0.12039416,0.17006333,0.31599882,-0.83431923,0.028132284,-0.07606668,-0.04837389,-0.3026333,-0.3280793,0.6948277,0.014488408,-0.10548209,-0.6839676,-0.14116654,-0.14157145,-0.26607406,0.030932099,0.1548484,0.058927685,-0.6688335,-0.40218282,0.06543678,-0.30480248,-0.15214942,-0.08320156,-0.4192676,0.42514196,0.26471862,0.108305044,0.22417165,-0.45944664,0.37561813,0.017098898,-0.08105497,-0.65097845
ic,-0.017864874,0.051911164,0.19196163,0.095826656,-0.24005273,0.06634159,-0.16816097,0.18764815,-0.107419945,0.2885211,-0.1702107,-0.03535398,-0.14665373,0.24059327,0.012657834,-0.18638909,0.25801805,-0.29957172,0.31610498,0.06471988,-0.39150307,-0.041346066,0.20196801,-0.46736696,0.12271254,0.2613011,0.014672307,-0.07849742,-0.11485528,-0.40091842,0.11809944,0.207261,-0.71043044,0.14722195,0.43616298,-0.26951277,0.37325254,-0.21722554,-0.22535361,0.3659959,-0.13061501,-0.054320145,-0.12305574,0.121184714,-0.28909093,-0.1592179,0.116178595,0.2404352,0.95389235,-0.104132555,-0.41871396,-0.17710449,-0.30892545,0.06446122,0.06230801,0.13192417,-0.22843136,0.0058627063,-0.4711372,0.62966985,-0.05064795,-0.0054811873,-0.07204997,0.15961994,-0.27030542,0.09348703,0.035864327,0.057850245,-0.54484427,0.36091992,-0.3182033,0.092419505,-0.14303082,-0.17698385,0.47140512,0.113763325,0.20981386,-0.7510591,0.18192424,-0.106696054,0.14241554,0.29247832,0.04455217,0.04913183,-0.11751687,-0.230388,-0.32600322,-0.11676398,-0.32531837,0.056261573,-0.17408746,0.13404803,0.008022713,-0.42828432,-0.32721567,0.034658726,0.20275661,-0.041705742,-0.4036831,-0.6062254
coherenc,0.16459224,0.0088493,-0.013936828,0.17162615,-0.38646564,-0.23311347,-0.054390475,0.12637533,0.22043607,0.14736626,-0.085896514,-0.027194852,-0.11521891,0.13815768,-0.3091562,-0.62075037,0.112642676,-0.27569526,-0.25358212,0.2829227,-0.30536118,0.36729726,0.08347882,-0.019138835,0.17331305,0.26874796,-0.12696917,0.31419688,-0.03741959,-0.6857145,-0.104850724,-0.1968271,-0.15282895,-0.21036606,0.28459102,0.0652778,0.22347939,-0.35328135,-0.26771492,-0.085502654,0.32768136,-0.3436556,0.2902211,0.05676251,-0.14659734,0.07317631,-0.2254249,0.49608967,0.8824859,-0.17847556,0.04734492,-0.3678246,-0.25083983,0.19789313,-0.3675172,0.087113135,-0.17779177,0.6052551,-0.024325706,0.5431596,-0.3607076,0.15538861,-0.06872188,-0.28080314,0.1842802,-0.15104116,0.3329358,-0.109691754,-0.80608124,-0.10984439,0.037203923,-0.14556295,0.117254026,-0.28134206,0.50593865,-0.14300105,-0.029571574,-0.74860936,-0.3777363,-0.23200826,-0.037924256,0.05676208,0.0351566,0.008955688,-0.9320162,-0.2984367,0.009332225,-0.49677294,-0.32564512,0.26709697,-0.46723664,0.6050554,0.4618068,-0.2929124,0.18072903,-0.34154534,0.24320059,-0.12837934,-0.017155472,-0.30057982
om,0.43222877,-0.006916209,-0.073214166,-0.10643565,0.09891311,0.40179417,0.35049087,0.027387805,-0.37620535,0.06353419,-0.5539786,-0.25940043,0.621944,0.4635158,-0.22033182,-0.13918127,0.51496536,-0.17644712,-0.32177898,-0.06667828,0.03677637,-0.37560117,-0.020988898,0.5406695,0.26721138,0.5704143,-0.20501028,-0.0828349,0.00782072,-0.42273167,-0.055044185,0.22310367,0.20191859,0.09340622,0.39302427,-0.5852049,-0.2548094,0.0791243,0.11005236,-0.47783446,0.447302,0.28189805,0.477094,-0.19361249,0.1948187,0.28430226,0.09925691,0.040810775,-0.07240389,0.18568328,-0.35826853,-0.5137005,-0.38591334,0.08135987,0.34937546,0.1285366,-0.43597275,-0.51650935,0.1271631,0.1852144,0.03844966,-0.02546126,0.2522148,0.06718531,0.08216415,0.091220036,-0.32966992,-0.5802173,-0.30083027,-0.17177339,0.076730445,-0.12302868,-0.13949741,0.18760785,-0.16218807,0.075184606,0.18935059,-0.34968883,0.035235666,-0.3721416,-0.2188175,-0.500675,0.5287906,0.04391975,-0.2339953,-0.21203871,0.12074311,-0.33344308,-0.075007565,0.22085972,-0.6018007,0.7115817,-0.14831695,-0.24006803,0.24913944,0.1746265,-0.06954856,0.8187055,0.22009163,-0.4419819
les,0.59362185,0.53687465,-0.5803148,0.64470863,-0.64230186,-0.17565759,0.30476755,-0.08939446,0.26131812,0.055246223,-0.8903144,0.046403367,0.46243942,0.2547273,0.16785738,-0.25979233,-0.051475525,-0.30503547,0.060103934,-0.13139278,0.01651541,0.182848,-0.300898,0.039142046,0.1112599,-0.23270233,0.02497929,0.4004017,-0.42316964,0.049805924,0.5630704,-0.26990247,-0.17669244,-0.15743779,0.109889604,0.28338715,0.15425842,-0.20519419,-0.22263005,0.40048236,-0.15466164,-0.0017695593,-0.24752633,-0.49311817,-0.0287316,-0.28648818,-0.42135337,0.10148171,0.24083193,-0.8665405,0.06153316,-0.11715837,0.064173676,-0.05563672,0.23737273,-0.25530693,-0.37409133,0.01017927,0.16941093,0.42592365,0.17497414,0.19075505,0.14414407,0.025686597,0.36062628,0.3063325,-0.077047646,-0.10616944,-0.26012564,-0.2377908,-0.17139933,0.0073008914,-0.31701952,-0.5993971,-0.30619326,0.14245102,0.45277852,0.27072024,0.060941976,-0.33305922,0.14321966,-0.21745934,-0.20685238,0.10310478,-0.045437373,-0.17347252,-0.027421368,-0.07847003,0.16067772,0.1267753,-0.52571654,0.40589035,0.5626932,0.3468572,0.4833775,-0.5238675,0.41504818,-0.18150783,0.23233451,0.033196762
ilding,0.47560942,0.16814849,-0.27245948,-0.37680477,-0.482209,0.09968327,-0.21752343,0.21923105,-0.1398825,0.28712252,-0.295275,0.55084664,-0.4146996,0.34232438,0.37132525,-0.06400418,0.022151085,-0.040549207,-0.6630772,0.36526507,-0.122762,-0.17201142,-0.015976315,0.090552844,-0.20567678,0.11362363,-0.5102207,0.48378208,-0.36916164,-0.60848755,-0.06623704,-0.15681222,-0.20552291,-0.5611597,-0.009709561,0.45065406,0.23524314,-0.03201518,-0.04159631,0.31925187,0.018616948,-0.187685,0.36720297,0.04301011,-0.00023533785,0.24677487,-0.08485205,-0.15187795,-0.02269497,-0.45588836,0.25117955,-0.8767381,-0.13167317,-0.008954193,-0.2273099,-0.45564657,0.1578274,0.3004773,0.3031631,0.40133038,-0.28034052,0.3720947,-0.23130882,0.24754812,-0.052857958,0.33167922,-0.026385374,-0.6527434,-0.10642074,0.33927143,0.07375157,-0.078492165,-0.18226443,0.26516882,0.7070164,0.28968298,-0.5647496,-0.3658706,-0.2269567,-0.6689847,-0.42614502,-0.19647625,0.1621154,-0.32704473,-0.27325416,-0.027605074,-0.1013456,-0.13995872,-0.04041865,0.4682058,-0.24055356,0.0609178,0.06298048,0.10752799,-0.029412726,0.043635838,-0.35325265,0.35183808,-0.1670594,-0.36570176
bu,0.31891537,0.033867963,-0.3810536,-0.40892315,-0.388112,0.027731135,-0.25765058,0.12092096,-0.33871818,0.16957785,-0.43902346,0.4513821,-0.2678704,0.3607607,0.34695485,-0.13485266,0.053298254,0.08490826,-0.7239807,0.21284887,-0.04028034,-0.03329414,-0.1763127,0.061888117,-0.29264712,-0.0102813635,-0.5749042,0.38820332,-0.2904902,-0.6331334,-0.09764569,-0.006777143,-0.28495643,-0.5097047,-0.0054379357,0.30673847,0.18243332,-0.007409294,-0.19375393,0.28832868,-0.013664065,-0.20779954,0.34044605,-0.014218167,0.073448606,0.27520305,-0.19843842,-0.1577384,0.016262997,-0.5755477,0.11001316,-0.7564772,-0.24049565,0.1307092,-0.25479642,-0.45256385,0.22633499,0.24462005,0.3716221,0.5372611,-0.21814331,0.36972186,-0.18303226,0.35490182,-0.019768953,0.33741874,-0.0031860413,-0.5442965,0.048011754,0.18298945,-0.08991024,-0.093129754,0.003596948,0.30844367,0.6235687,0.16902411,-0.49878472,-0.32618257,-0.27635813,-0.5768805,-0.5704688,-0.22767247,0.10618371,-0.3559871,-0.35702047,0.04964341,0.11603185,-0.11811458,-0.07922616,0.49010447,-0.3437791,0.13761367,0.03924215,0.07571327,-0.028788118,0.022832185,-0.44795153,0.39017275,-0.070780665,-0.48751342
editi,0.33376795,-0.13328768,-0.29912466,-0.1841306,-0.08456287,0.13210797,-0.16803926,0.2402413,-0.31247437,0.21691327,-0.4757261,-0.08758304,0.078073785,0.42336443,-0.22440946,-0.25048894,0.5802042,0.6726263,-0.18964154,-0.33159113,0.01742439,0.2749721,-0.09491285,-0.14236802,0.31286845,-0.0011713915,0.07362686,-0.046527296,-0.0049475417,-0.44537818,-0.17713408,0.7048529,-0.08181704,-0.121439606,0.20947617,-0.075003415,0.2696495,-0.07275684,-0.24095845,0.2627049,0.27314553,0.48963267,-0.47243088,-0.11319205,0.18016738,0.06582339,-0.032352123,0.5058107,0.39584556,-0.45186564,-0.16125831,-0.53017324,-0.41286075,-0.14111009,-0.0062575415,-0.096733,-0.020433899,0.25990257,0.13186525,0.3558174,0.11874075,0.19028798,-0.20137545,0.8385557,-0.2927374,0.14776349,0.09304112,-0.44540066,-0.078578964,0.1836796,-0.24766192,-0.1460876,0.13643873,0.15957114,0.10064152,-0.09928747,0.24226959,-0.07462044,0.014518735,-0.4367611,-0.2516164,-0.01497818,0.5597315,-0.20078579,-0.24938573,-0.79330266,0.6447912,-0.29530504,-0.026403476,0.41452733,-0.47195587,0.18810688,0.50255096,-0.09798948,-0.377969,-0.25898767,-0.15364695,0.41521433,-0.24999778,-0.437224
paci,0.04920849,0.35722655,0.2365001,-0.11242434,0.05153703,-0.06766167,-0.20534162,0.5349214,0.20284283,0.29575422,-0.09427415,0.15561771,-0.16139233,0.4277257,-0.08973308,0.530586,-0.5535646,-0.14689587,-0.35877013,-0.008570019,-0.019872723,0.3837728,-0.23864278,-0.28993887,0.46191105,0.3891668,-0.18126471,-0.11583093,0.34008235,-0.5361475,-0.20640166,-0.17064272,-0.34250286,0.005030533,0.16888292,0.48469472,-0.027185882,-0.056937322,-0.012530179,0.38953507,0.6929716,0.10686641,-0.1868568,0.047188323,0.3020764,-0.35791618,-0.058636244,0.5937269,0.6683092,-0.44773364,-0.134792,-0.0460129,0.040467028,-0.45378348,0.016839828,0.33143514,-0.04847582,-0.34564766,0.17706808,-0.42983943,-0.6413446,0.48700535,-0.30834526,0.11535014,-0.40194866,0.3066629,-0.22687414,-0.38538337,-0.47063476,0.12034243,0.15921949,-0.14689375,-0.17205839,0.22445214,0.36114305,-0.057260405,0.09950443,-0.46553662,0.2885314,-0.36871162,-0.15023467,0.16062796,-0.10101951,-0.41773707,-0.005766401,0.082685426,0.04552397,-0.2741634,0.005806037,0.41222203,-0.12059625,0.13249348,0.2213128,-0.08985242,0.5607437,0.24193731,-0.10251124,0.2572833,0.10276003,-0.073217414
sting,-0.5459781,0.5285159,-0.019055208,0.4625129,0.3314009,0.6194951,0.10491326,0.021700177,-0.037883844,-0.07698127,-0.27641785,0.060216855,-0.34814906,0.15129186,-0.15453993,-0.21746145,-0.52354985,0.259718,-0.43949544,0.215555,0.20714842,0.3399428,-0.6030401,0.22843379,0.14073193,-0.123470664,-0.60311043,0.1833154,-0.16193847,-0.36193612,-0.35188922,-0.49118203,0.062472317,0.30636692,0.4624424,-0.008290044,-0.29671487,-0.0013186283,-0.24163602,0.47980794,0.10091204,-0.17063177,0.46746835,-0.26428428,0.37329,0.1652363,-0.28278297,-0.44082227,0.16083074,-0.487903,0.11756573,-0.5060925,-0.30236343,-0.027318666,-0.43931836,0.22049326,-0.10503858,-0.20875165,0.12847063,0.09508486,0.3575341,0.05323708,-0.3002129,0.18723221,0.27726993,0.41439676,0.26896754,0.25500304,-0.64674735,-0.24142353,0.075327344,-0.52195174,-0.30659613,0.44530934,0.029024843,0.16563399,0.04718488,-0.35164467,0.36665854,-0.05114673,-0.18655246,0.22392012,0.04607538,0.20475383,-0.22017282,-0.2839378,-0.22000028,-0.16519625,-0.007824061,0.12294309,-0.21875791,-0.095505685,0.1988182,-0.20379186,0.170622,-0.19198787,-0.20591167,0.5224327,0.29991376,0.08811304
rath,0.25519794,0.18831512,0.04653219,0.30022648,-0.47726846,0.05203281,0.14200178,0.26653147,0.09469078,0.13469265,-0.778378,0.15095502,0.0037431773,0.38741976,0.07654538,-0.16917744,-0.15625584,-0.47154146,0.5203821,0.029095521,0.22074829,0.4972938,-0.057067536,0.112404294,0.042451832,-0.10969041,-0.05130794,-0.038628522,-0.564617,-0.321066,0.37496516,-0.24241312,-0.016161408,0.2515985,0.08758746,0.111026675,0.5372121,-0.658845,-0.26052585,-0.044956848,0.22953779,0.106702946,0.30253112,-0.4090584,-0.3863466,-0.105951905,-0.6406903,-0.21281941,0.10743167,-0.5275674,0.06015732,-0.5019119,-0.012282132,0.15590657,0.3661223,-0.21699238,-0.6961778,0.069891855,-0.16696252,0.31951526,0.16470309,0.0077889916,-0.034867294,-0.09308148,0.1711363,0.098246135,-0.13051085,-0.06872222,-0.15638833,-0.25146455,0.059299715,0.6237192,-0.19561501,-0.36283827,0.10815842,0.36306968,0.011660179,-0.0069871563,-0.05798103,-0.361231,-0.30910653,-0.03625529,-0.3861333,-0.13622214,-0.5314876,0.08161824,-0.2971869,-0.07639503,0.08654506,0.065493956,-0.39214832,0.559063,0.1898295,0.2601198,0.27886713,-0.251217,0.5361602,0.64758694,0.39354882,-0.45540187
ef,0.27016488,0.7212723,0.16679864,0.054813992,0.38222978,0.13916108,-0.1529655,0.24219967,-0.035693973,0.23103566,-0.016138224,0.04036749,-0.033938807,0.23412837,-0.07354714,-0.33290246,-0.1452699,-0.14766863,0.18899131,-0.15226988,-0.47223324,-0.16816534,-0.20672163,-0.1925812,-0.42424652,0.25265265,0.082828276,0.07049329,-0.31092045,-0.1281208,-0.012317858,-0.2300932,0.12510209,0.32124832,0.6170043,-0.8132083,0.22414128,0.36266193,-0.18301988,-0.09173232,-0.022286572,-0.33331612,0.2586604,-0.36318636,0.0020483087,0.02225327,-0.40081537,-0.028376019,0.081582755,-0.52065563,0.104911976,-0.33839956,0.11000011,-0.09630115,0.118108556,0.21769188,-0.5209781,-0.38012856,-0.14262676,0.10131352,-0.09419053,0.099937506,0.06731156,0.1705411,0.022810737,0.25323936,0.1986736,0.12351266,-0.7124778,-0.19197707,-0.34438133,0.011298069,-0.3539926,-0.40057787,0.04466893,0.43389398,0.34999165,0.2593358,0.46930802,0.05144391,0.020944206,0.38599557,0.054135203,0.42685616,0.010295049,-0.24751571,-0.24358135,0.030624969,0.059008587,0.11571595,-0.6454346,0.3196002,0.487443,-0.37927413,0.59333634,-0.07832489,0.4873268,-0.16074392,-0.01689165,-0.24980149
gle,0.3488797,-0.008230045,0.24939542,-0.24015594,0.1673966,0.18590534,0.28309873,-0.28584093,-0.31812733,-0.13102199,-0.676441,-0.047468726,-0.00406663,0.45688957,-0.05590498,-0.39393124,0.33160192,-0.017647672,-0.5566595,0.10039251,0.123280704,-0.069669425,-0.019032964,0.156938,0.44622287,0.28795794,-0.26183707,-0.03383051,-0.30251738,-0.54460144,-0.036425885,-0.105509065,-0.37331912,0.14058988,0.31602353,-0.36375496,0.39050943,-0.7104071,-0.007543407,-0.1282796,0.1431641,0.09397787,0.29416984,-0.50147784,-0.05952,0.3641955,-0.19294333,-0.0959843,0.13980639,-0.050416075,-0.5713073,-0.4376688,-0.2609583,-0.15668382,-0.09145455,-0.12049202,0.10756058,0.12394798,0.4794206,0.5415256,-0.06570989,0.11332798,-0.08850774,0.63349545,-0.12052224,0.50855607,-0.03031519,-0.48683184,0.15386677,-0.19513153,-0.44008693,-0.1892176,0.3072165,-0.09301041,-0.28455,0.22273217,0.29506308,0.06964514,0.21276784,-0.1743376,-0.6676283,-0.5038079,0.09212462,-0.3023114,-0.11915861,-0.50308335,0.2696897,-0.30056992,-0.18946286,0.19900493,-0.46509218,0.42292225,-0.3979007,0.02855707,0.122085996,0.19308427,0.44809124,0.4059017,-0.06788663,-0.5496027
sin,0.4802634,-0.18013543,0.13773058,-0.2389802,0.030756474,0.1454245,0.17601053,-0.12907432,-0.2194278,-0.039139688,-0.50447863,-0.1271745,0.2025439,0.53530383,-0.23156174,-0.3217629,0.33365366,0.15428275,-0.61328125,0.08749608,0.17474774,0.07661557,-0.04558073,0.23033246,0.2621253,0.20648985,-0.29777047,0.011652333,-0.37999687,-0.42261878,-0.017090015,-0.026107905,-0.40238062,0.25721905,0.31985116,-0.3142722,0.2791934,-0.66962004,0.12633461,-0.21443953,0.22303559,0.14754798,0.2702012,-0.4863175,0.05745383,0.411559,-0.15336809,-0.047687173,0.16592924,-0.07616716,-0.5699938,-0.5562435,-0.183769,0.013836624,-0.0156086525,-0.00046781244,0.10952589,0.07303834,0.477464,0.61898744,-0.20949066,0.1370996,0.08658259,0.34637424,-0.1818613,0.527906,0.023329662,-0.5143169,0.14265603,-0.29831374,-0.19890039,-0.22482567,0.27101037,-0.037073217,-0.25625357,0.118411094,0.27407807,-0.11637649,-0.015905103,-0.16108136,-0.79591566,-0.45595112,0.0676406,-0.24395235,-0.12202745,-0.4132139,0.23750566,-0.4252321,-0.2734573,0.26425442,-0.34597778,0.4445784,-0.38148597,-0.03201623,0.10903495,0.2125138,0.26439005,0.39659956,0.13969491,-0.53142744
soun,-0.20538968,0.54595387,-0.4811865,0.42606395,-0.037142217,-0.06837217,0.13417362,0.062380135,0.35070965,-0.116203554,-0.15970331,-0.14720295,-0.31606367,0.23234573,-0.1711138,-0.40584275,0.033332594,-0.04993341,-0.42069647,-0.18524879,-0.10467277,0.022136448,0.2599262,0.18285601,0.40201354,0.13329574,0.04854184,-0.020890035,-0.5418974,-0.36026415,0.37244338,-0.53881294,0.065146804,0.0552002,0.11565089,-0.45896897,0.03380867,0.20637572,0.10712268,-0.25076312,-0.076314725,0.09764614,0.49357542,0.015123462,-0.25450948,0.016642114,-0.27641168,0.31947932,0.14584464,0.13996378,-0.045740247,-0.66649187,0.20133135,-0.03651465,-0.12473411,-0.106443346,0.07399241,-0.056149106,-0.21694714,0.18983379,-0.20160644,0.30827296,-0.11072506,0.3947983,0.21387583,0.25579467,0.17468008,-0.46098366,-0.5037744,-0.10956003,0.2694455,-0.25192788,-0.47222105,0.29222196,0.29569882,0.15094352,0.41331574,-0.49165487,0.46489623,0.071436346,0.077468544,-0.0012959187,-0.015802918,0.17147891,0.37968034,0.14880933,0.14209153,-0.10777545,-0.8852719,-0.091390505,-0.17783451,0.27450737,0.36681238,-0.49583676,0.13112792,-0.27405077,0.5497637,-0.08214504,0.3733149,0.023722608
